score,user,message,date
1,Euman Suratman,"Lupa password, mau diganti kode OTP nya tidak pernah dikirim, bapuk bgt aplikasi",2024-01-03 01:11:13
1,Agung Nalabaya,"Aplikasi kocak, Kalo udah di apk knpa selalu di alihkan ke web browser.",2024-01-08 21:47:15
1,Haqqi Deta Farzami,"Aplikasi kurang jelas , data sudah benar tapi keterangan selalu error",2023-07-05 09:24:08
1,IKHSAN,"SETIAP APAPUN YANG DI KLIK, SEMUA DI LARIKAN KE BROWSER ? LANTAS UNTUK APA APLIKASI INI DI BUAT ? HANYA UNTUK PERANTARA ?",2023-12-31 10:38:00
1,Ilham Irawan,"Aplikasi sampah, buang buang anggaran. Ngapain di ciptain aplikasi klo ujung ujung nya dialihkan ke browser.",2023-11-07 07:54:49
1,Imam Soraya 2020,Kurang optimal RAM oke Paket Data On flash eh malah berhenti sendiri...,2023-06-22 03:08:27
1,Asep suherman,Aplikasi nya masih belum setabil selalu bleng layar jadi putih bagusan buka lewat situs google,2023-09-28 16:10:44
1,Ratri Pusvitha,Ini cara login bagaimana mohon di balas kenapa setelah masuk veritifikasi ibu kandung sudah benar namun tidak bisa login Mohon untuk membalasnya dan bantuanya,2023-03-12 14:26:18
1,Elvy cheichilia,"Mohon koreksi data saya dan kawan2 korban phk pt.grandbest, kenapa untuk klaim ke 3x nya status berubah sudah bekerja,,, padahal sya dan kawan2 belum bekerja,, eror sistem atau ada manipulatif data, saya sudah pengaduan sana sini halo jkp, bpjs, disnaker semarang, kemnake di ig dan siap kerja di ig, tidak ada respon, lalu siapa yg buat apk ini pdl berhubungan dgn bpjs tp dr pihak bpjs seakan angkat tangan, kita sudah susah jg dibikin tmbah susahh",2023-11-06 10:15:38
1,Putra Eyes Street,"Aplikasi tidak berguna, coba daftar nik sudah terdaftar, bikin susah cari kerja aplikasi peraturan kaya gini",2024-01-05 11:58:59
1,enggar grafistiar,"Aplikasi ga jelas ,belum daftar tapi nomer Nik udah terdaftar ,mana eror terus",2023-08-04 23:29:53
1,Anggren HX,Udah ada aplikasi tapi pas mencet salah satu fiturnya malah diarahin ke website. Kan tolol👎,2023-12-14 16:57:44
1,P,aplikasi tiba tiba jadi putih semua di web site juga sama putih semua tidak ada tampilan,2023-11-14 03:02:27
1,MUKHAMAD ABDUL QODIR,Kebiasaan aplikasi buatan lemerintah mesti gk jelas loadingnya lama bnget sudah login masa disuruh login lagi,2023-06-10 23:32:35
1,Cintia Clara,Apk ga guna malah ngeblank putih padahal penyimpanan sama data sudah bener bener bagus,2023-10-24 01:33:36
1,Lambok Ridwan,"Ga ada gunanya ni aplikasi sumpah kode otp ga muncul"" dari tadi dah bosen nih nungguin ga kluar"" gimana mau verifikasi aplikasi bukannya mempermudah malah menyusahkan Hade pemerintah"" korupsi tros",2023-08-07 03:29:51
1,Septian Damai Ranindra,"Aktivasi akun lama , respon sentuh lama , yang di web juga gitu , hadeh....",2023-06-14 06:21:38
1,Neko Gank,Jkp. Sebetulnya hanyalah program tipu2. Walaupum dokumen sudah lengkap tetap gabisa klaim,2023-08-15 03:09:36
1,Muhammad Zaki Pangestu,"ini itu yg dipikirkan hanya bisnis, bodoh sekali membuat aplikasi namun masih diarahkan ke web",2024-02-04 13:52:30
1,albi badrawi,Saya isi biodata selalu ga bisa dengan alasan tanggal lahir tidak sama dengan dukcapil..padahal di dukcapil udah sama...ribet banget ni aplikasi,2023-05-31 05:01:54
1,kobul serigala,Tolong bagian klaim jkp nya sering error itu.. agar kawan2 terdampak phk bisa klaim jkp.. semoga segera di perbaiki,2023-08-28 04:09:15
1,Imam Safi'i,Aplikasi sulit tidak bisa upload foto dan kk di cpmi,2023-05-28 11:33:47
1,Lionel Messi,"Kode otp tidak masuk,, atau error,, Bermasalah di aktivsi akun,, kode otp tidak masuk",2023-08-06 12:21:54
1,Dedi Kustiawan,"Ketika lupa pasword dan no hp sudh tidak aktif, malah gmail tidak diketmukan parah susah akses lagi",2023-06-22 03:56:50
1,Ali Ridwan,Loding harus di perbaiki Aplikasi tidak bisa di buka blnk putih Sangat kecewa,2023-12-11 11:04:50
1,yudi prasetya,"Pake ini biar cepat pengurusan malah jadi repot, NIK sudah terdaftar padahal baru pake aplikasiny",2023-12-19 04:26:39
1,Aprilia Prisca,Sering error mulu padahal internetnya lancar buat aplikasi lain bisa tapi ini gabisaa,2024-08-01 13:12:50
1,Rasya Akmal Ramadhan,"Aplikasi macam apa inii???!!, ini kok setiap mau login gabisa masuk terussss",2024-08-18 01:05:36
1,Fery Fernando,90% loker yg ada di apk semuanya agen ( outsourcing )....tak patut....,2024-08-23 00:43:49
1,hermansyah apache,"BANDAR LAMPUNG gak di akui oleh negara,MANTAP SEKALI GOOOOOOOOOD LANJUTKAN DEVELOPER Sebenarnya ini APPLIKASI untuk warga INDONESIA atau hanya untuk wilayah tertentu,atau untuk NEGARA KONOHA,coba sih di respon...makin gak jelas INDONESIAKU Nanti giliran orang usaha dan maju gradak-gruduk suruh segel lah,suruh bayar pajak lah BAYAR TEROOOOS,BAYAR LAGI,MASUK KANTONG ATAU KAS NEGARA KONOHA",2024-06-13 16:42:11
1,Comenk Hyuka,"Gak ada fungsi... Gak jelas... Gak niat bikin apk... Gak mutu... Buang buang duit pemerintah ini... Udah isi persyaratan AK-1 ujung"" nya juga tetep cetak ke disnaker... Kan bisa di buat gampang... Cetak online kek... Emang pada beg*.",2025-01-05 16:49:14
1,Mahani 26,"Pas daftar NIK sudah terdaftar, pdhal baru di download dan ga pernah daftar di apk ini",2024-12-10 05:52:17
1,砂糖,"sungguh bobrok, nih aplikasi ngeselinya minta ampun mending ga usah bikin aja kayak ginian udah offlane aja. mentang"" ga dapet duit tambahan dari masyarakat pengoprasian apknya jadi ga jalan gini. ngeselin emang apa"" kalo oengen maling duit rakyat!",2023-05-17 00:40:10
1,Vineace Game,"Apk gajelas nyari kerja susah verifikasi susah serba susah, ga ada kata mudah dinegri sini",2024-06-20 09:08:01
1,Aris Purnama,Gak jelas ini apps suruh pilih daerah tapi gak ada padahal sudah benar pilih provinsi nya,2024-04-25 01:42:55
1,A. Surya,"Sudah download dan mau daftar di app katanya NIK tidak terdaftar di disdukcapil? Katanya belum sinkron dengan database nasional..harus nya kalian semua lah lembaga negara urus urusin beginian, lah kok malah kita lagi masyarakat ke disdukcapil. Tau sendiri lah ya (rahasia umum) kalo udah berurusan sama beginian repot dan buang buang waktu. Mohon maaf kalo kata kata saya kurang berkenan 🙏 Saya uninstall lagi 🙂",2022-10-31 13:30:27
1,harsiska yulita,"hi, saya sudah download app tapi ketika buka kenapa selalu kembali sendiri sebelum tampilnya menu utama",2024-08-13 12:58:02
1,Zurrahman Yogi,Aplikasi lemot mau masuk aja malah balik ke home. Perbaikin lagi,2024-05-29 11:14:59
1,MyShortLyrics,"APK apa ini ketika sudah mengisi nomor buat terima kode verifikasi malah nomornya ditambahin 1 huruf gimana mau terima kode kalo kek gitu jadinya, APK gajelas padahal udh mau ngeJobfair",2023-07-28 03:59:48
1,Alfi D,"Bjir daftarnya musti sesuai sama jam kerja batasnya jam 8 malam :v Udah daftar, gabisa pilih keahlian coooook :v aplikasi sampah 🤣🫵 ini pasti anggarannya milyaran tender ke developernya dipangkas abis dikorupsi ya klean! 🫵😂 Sampah gini cooook sekelas pemerintah aplikasinya",2024-01-17 03:28:19
1,Fradilla Bilhas,Mau ganti nomer telpon sedangkan mau login nomer telpon sudah mati bangung mau mengaktifkan kembali,2024-05-30 22:04:06
1,Alvin Putra,"webnya tolong,bolak balik tinggal klik ikuti latihan kok balik ke lobby utama,pencet lgi balik lagi,kan susah",2025-01-10 14:39:07
1,Nico Putra,Bintang -1 tolong ini gimana dong. mau klaim jkp gagal di upload swafoto aplikasi ngbug ya ada yg bisa bantu jawab?,2024-07-14 23:49:42
1,Lia Pramita,"Ngga membantu sama sekali, contact centernya tidak bisa dihubungi apalagi klaim jkp dibuat rumit.",2023-02-10 02:25:17
1,Salim Azz,"aplikasi ga guna,data sudah tepat,masih aja tidak bisa masuk.",2024-08-06 14:40:05
1,Inak Ade,Aplikasi apa ni...dsuruh masukkan nomor OTP.pas kita kirim ngk dtang2 kodeX.. Aplikasi Ta,2023-06-22 04:41:11
1,Apoy AsUs,Claim jkp aja susah banget udah nunggu 1 bukan masih aja tahap proses. Mana aplikasi lemot banget mentak aja deh,2024-06-04 06:15:46
1,Aditya Dede,"Klaim jkp sampai kadaluarsa, karena asesmen diri yang error sampai bulan k 3 masih loading",2023-07-12 00:39:47
1,Najib Muharidh,Aplikasi bapuk Buat ngirim kode OTP aja ga bisa bisa Harus ditingkatkan lagi,2024-11-26 03:47:55
1,Dian Kurniawan,"Aplikasi busuk, lowongan kadaluarsa, memang tidak ada niat baik dari aplikasi ini, tak tahu malu pengelola aplikasi ini, aplikasi terburuk yg pernah ada",2024-10-17 04:36:44
1,rangga radityaputrawan,Makanya punya anggaran dipake yang bener percuma buat Aplikasi cuma buat keliatan kerja,2024-07-31 06:58:48
1,Yuanda Fasha,"Gimana mau aktivasi akun kalau Kode veriv/ OTP gak terkirim2,lemot banget.udh nunggu setengah jam masih gak terkirim,aplikasi dungu",2024-07-10 11:55:18
1,ridho ardasoni,aplikasi ny masih banyak bug... masih banyak kekurangan data...,2024-09-29 00:03:56
1,Jamal_14,Saya sedang butuh banget ak-1 tapi malah di persulit sama SIAPkerja kode otp ngga di kirim kirim udah gonta ganti nomor juga gmna si??,2023-07-04 23:44:22
1,Camelia Alfianty,"aplikasinya buruk, saat milih pelatihan selalu kembali ke beranda",2024-04-01 22:34:41
1,KP- RISAL,aplikasi gak guna.. kebanyakan infonya klo di klik keluar dari aplikasi,2024-01-03 01:15:00
1,Odi Syafi'i,"Aplikasi asal jadi, mau login aja susah banget, padahal sinyal aman",2024-05-26 09:15:16
1,Mulky Pederson_17,"Ayo ayooo benerin lagi aplikasinya, masak iya udh 2024 msih byk yg ksih bintang 1. Klo kasus saya gada nama kecamatan sm desanya di web maupun apk, tolong pihak dev segera ditambhkn",2024-10-06 23:26:22
1,Tommy Febrianto,"Saya kena PHK dan ikut program jkp serta sudah melengkapi kelengkapan doc tapi malah tidak bisa klaim di aplikasi ini, dan sudah tanya namun prosedur berbelit-belit, bisa bantu saya tidak min?",2023-11-07 07:26:10
1,yayang yulita,"Nama aplikasinya aja SIAP Kerja tapi DISNAKERnya sendiri kaga bisa kerja, bikin aplikasi kaya sampah asal jadi aja",2024-12-19 04:13:56
1,Tri Wulandari,"Payah mau daftar akun gk bisa mulu pas isi nama ibu kandung tulisannya forbidden terus, padahal udh ngisi dengan benar",2024-05-19 23:15:53
1,Yusuf Muhammad,Apk parah no NIK udah bener malah salah terus udah gitu ada tulisan no nik sudah terdaftar,2023-02-08 09:09:37
1,Mira Puspita,"Aplikasinya kenapa si,, susah bgt koneknya... Bikin emosi...",2023-06-21 13:54:32
1,Muhammad Romli,Butuh duit banget yaa nih developer iklannya banyak bangett gak jelas,2024-07-13 12:04:12
1,Khoerul Amin,"Gk bisa d pake.. tiba"" aja data gak sesuai dukcapil. Hadeeehhh kalau gk sesuai mana mungkin bisa bikin ktp dan segalanya. Lagian apa sih hubungannya kemnaker sama dukcapil. Ribettttttt",2023-05-04 10:27:26
1,M.Rizky Arswar,"Aplikasi spam, prodak cacat kayak gini di umbar umbar, sinkronkan dulu data statistik dan capil ny baru boleh pamer publik",2022-11-06 14:49:54
1,Yesus Kristus,Aplikasi aneh masa mau ganti alamat domisili ga bisa aneh lemot lagi,2023-10-17 23:59:06
1,Heni Ronita,Belom pernah daftar tapi kok di sana nya nik sudah terdaftar gimana mksd nya,2023-04-14 02:53:11
1,FajarSyam97,"pajak kita dipake untuk bikin aplikasi seperti ini, nyaris semua aplikasi dan website plat merah begini kondisinya.",2025-05-19 06:23:48
1,Lina Siregar,"enggak bisa mengirim kan kode verifikasi,nomor baru pun tetap aja enggak bisa masuk",2025-06-26 10:56:06
1,Sohifah Iif,"kenapa pengajuan Kalim saya yang ke 4 bisa ditolak? dengan keterangan/notif d email/SIAPKERJA ,saya sudah bekerja,padahal saya belum bekerja .tanya di cs 175 juga ngabisin pulsa doang,pas lgsg dikantornya yang cabang citra raya mereka bilang tidak ada data saya sudah bekerja.apakah duit saya dikorup sama pejabat bengis? .",2025-06-24 06:17:38
1,Mujiarto Nugroho,Belum pernah daftar tapi nomor NIK katanya sudah pernah di daftarkan. Anehh,2022-10-31 22:27:30
1,Putri Purnama Sari,"Mohon maaf sekelas pemerintah buat aplikasi begini? mending gk usah pake syarat(pelatihan) dengan buka aplikasi deh, kalau aplikasinya aja masih begini, thanks 🙏🏻",2025-07-02 13:37:03
1,Indah Sari,Aplikasi nya ko gini amat udh mau 5 hri download ulang gegara g bisa di buka aplikasinya 😐🤔😑,2023-06-08 01:24:03
1,Agus Sultoni,Begini kalau pemerintah bikin aplikasi pasti ga becus. Gimana ngurus negara. Masa daftar nik KTP sesuai semua verifikasi nama ibu kandung juga sesuai tapi gagal .. aneh ga becus,2023-12-08 11:35:14
1,Agus Armansyah,Aplikasi pemerintas selalu membingungkan dan gak jelas server eror dan hal lain nya,2024-06-01 13:53:53
1,Uzumaki Adin,"kenapa untuk negara tujuan luar negri, Korea tidak ada. padahal banyak PMI yang ke Korea jalur g to g. ini apk bagaimana",2023-05-15 09:34:04
1,Delfi Nadeak,"Yaelah baru liat rating nya pas udh download. Amatir kah yg bikin? Pas daftar malaj dialihin ke web, pas di web dialihin ke apk. Gitu aja muter2. Kayak apk abal2 yg dibikin anak smp dr tutotial yt. Gatau lagi deh",2025-03-06 08:55:12
1,Nursiah84,Apk suka error dan gak bisa mengubah bio data,2023-05-12 01:55:40
1,Alif Wibisono,"Banyak yg harus dibenahi, harusnya tidak perlu mendirect ke website, dan proses menupload foto profil gagal karna ga jelas",2023-09-01 05:59:41
1,Fajar F A,Jelek aplikasi nya susah masuk padahal sandi dan email sudah benar,2024-01-03 09:19:26
1,Faiz Alwan,"Busuk, gabisa bolak balik app lain, perbaikilah performnya tod_-",2023-01-25 15:06:50
1,Thirty May,"Aplikasi cacat, banyak eror dan bug..",2025-01-29 14:47:16
1,Yoyok Subiarto,"aplikasi tidak berguna, data tidak singkron , mau klaim JKP harus ke kantor cabang BPJS, trus guna aplikasi unruk apa jika harus di lakukan secara off line.",2025-05-06 04:43:27
1,ꦄꦤ꧀ꦝꦿꦶꦪꦤ꧀ꦥꦿꦪꦺꦴꦒꦺꦴ,"aplikasi tidak optimal daripada belum siap lebih baik jangan diluncurkan dulu, sekelas pemerintah masa gini?",2025-05-20 15:19:14
1,Rafiqa Roza,"Aplikasi gak jelas, dikira sudah daftar ,padahal belum daftar",2022-11-07 16:44:22
1,Daffa Sebastian,banyak problem !!! tolong segera perbaiki aplikasinya,2025-06-24 12:52:39
1,Hendry Alzabry,"Aplikasi Burik w udh diphk mau klaim JKP malah dibilang w masih aktif sbg karyawan,ngadu sana sini pake ticketing,telp,email ga dijawab dengan benar.",2025-01-09 03:11:05
1,Bagas Purnomo Adi,"aplikasi negara ga ada bener, server serring down error",2025-05-19 04:39:00
1,19-240 Bintang andreas,"gimana sih kode otp nya? kok ga masuk2 sampe saya cek aktivasi kartu lah apalah, ttep gaada masuk kode otp nya, tolong dong gimn solusinya",2025-06-25 05:45:56
1,Agung Sahrudin Sahrudin,"apk mau ganti pasword aja kode Verifikasi erorrr, hidup/ kerja cuman untuk bikin prangkat lunak eh hasilnya kek gini ,",2025-07-20 05:12:21
1,Muhamad Fahri,"lelet banget ini apk, buat buka menu aja lama muter gajelas",2025-05-19 04:00:38
1,Vivo Muadi,"aplikasi bosok, gaada kode otp muncul padahal nomer udah bener",2025-06-26 18:01:30
1,Zaky Mobonggi,lelet banget buka lowongan di dalem apk.,2025-05-30 21:54:30
1,Yogi Saputra,untuk aplikasi gatau eror atau gimana ga ada kecamatan pelabuhan ratu nya jadi susah mau daftar,2025-07-04 08:35:15
1,Reza Abd Rasyid,"klaim manfaatnya sangat lama, dari verifikasi BPJS KETENAGAKERJAAN sampai dengan pencairan sangat lama. Tidak seperti dulu.",2024-03-08 03:42:52
1,Al Pikih,Aplikasi ga jelas bnyk bug. ga bisa daftar,2025-02-27 02:50:43
1,Cucu Yuliawati,Aplikasi terus loading tidak terbuka padahal jaringan ok,2023-05-31 03:14:34
1,Aldari Maher Taher,Belum pernah daftar tapi keterangan NIK sudah terpakai dan NIK eror.,2023-05-03 07:48:09
1,Ardhi Anto,Swafoto tidak bisa langsung tersimpan secara otomatis,2024-07-14 05:29:41
1,Radi N-Zäelani,"Aplikasi gk jelas, gk di web gk di aplikasi ERROR TROSS, mau daftar gmna gw jirr",2024-06-26 19:57:17
1,Rahmat Guntur Wahyudi,"Sudah ngisi data diri lengkap, pas di save malah stuck, sia2 ngetik, gmana si",2023-05-12 02:59:08
1,Adit Firman Maulana,Gajelas aplikasi nya mau daftar aja susah nik salah terus mau daftar juga perbaiki tolong,2023-06-25 04:19:09
1,Teddy Ciptasetiady,Cs nya payah makan gaji buta kali ya org ma tau ada masalah seenggaknya bisa ditanganin eh dianya sendiri malah gk tau ngasih solusi wkwk,2023-06-01 01:12:06
1,Indra Jaya,"aplikasi bangke udah berapa kali lakukan swap poto ga bisa tersimpan,, emang gila ini apl",2024-07-19 10:35:32
1,Marsyanto Putra,aplikasi yg bikin pusing dan emosi. lemot,2025-05-19 05:23:11
1,Deas Manadhy,ngebug mulu heran. perbaikan lah.,2025-07-24 04:30:48
1,Suryo Surya,Aplikasi super lemooottt tidak bisa bermanfaat bagi banyak orang yang membutuhkan pekerjaan,2025-01-26 05:35:32
1,Dimas Chandra,tidak bisa daftar di aplikasi pra kerja,2025-05-19 07:00:46
1,Rizal Muslim,"down terus,., selalu susah buka menu,.",2025-05-22 17:08:59
1,Ilham Maulana Yusup,"Apk apalah ini tiap fitur didalam apk baik itu skillhub, kategori pekerjaan, dsb selalu dialihkan ke situs web dan harus instal apk lain. terus ini apk fungsinya apa menuhin memori hp doang?",2025-06-30 01:03:15
1,Agise Bae,"dibagian pencari kerja malah gabisa didaftarkan, gimana si?",2025-06-18 08:23:07
1,Deriska Silaban,"buka sini kirain lebih cepat dr karirhub, eh sama aja. loading trussss",2025-07-06 05:41:19
1,Fransiskus Angriano,ini di pengisian alamat biodata nama kabupaten Saya tidak ada. tolong lah apk dari pemerintah tapi bisa bgini saya dari NTT lab. Nagekeo,2025-06-24 14:20:08
1,Muhammad Yamin,aplikasi tidak berfungsi sebagai mana mestinya,2025-07-02 11:50:48
1,Rahmad Muhajir,Rusak kali apk nya ga bisa update informasi data diri aneh aneh aja developer nya,2023-10-31 12:47:17
1,Marcel Oktavia,"sangat tidak membantu,, yg di cari apa, yg nongol apa? tidak pernah di arahkan",2025-07-08 03:30:50
1,Hairul Amin,Aplikasi sangat buruk pdhl semua biodata sy udh beneran tapi malah tidak sesuai aplikasi asu...,2023-06-02 02:45:56
1,Aris Oktarisma,"status peserta JKP dinyatakan bekerja,padahal belum bekerja aneh aplikasinya",2023-11-16 14:58:13
1,Hanrayhan,apalah ni aplikasi ga di web ga di apk sama aja gabisa dipencet,2025-05-19 07:30:21
1,Wadooh Pen kerja,"Sudah bagus, cuma ada yang kurang. Kurang dana pengembangan",2024-07-26 17:21:15
1,Guntur Jayanto,"Tidak bisa login mohon bantuannya, inbox di X & IG tidak ada tanggapan",2024-07-10 04:38:54
1,Dika Tri Ramdani,"Maaf sebelumnya saya kasih bintang satu Appnya kaga jelas HTTP FAILURE TERUS,padahal udah daftar tapi ga bisa log in mulu",2024-03-14 09:13:52
1,Suhendra,"Apk pemerintah kok lemot gini, gak guna. Tolong perbaiki lagi",2022-11-01 10:55:18
1,Muhammad Fauzi,"Aplikasi jelek, daftar ikut pelathin aja gk bisa2, error nih aplikasi nya",2023-11-12 08:58:09
1,Lingga Setiyo Pratomo,ga bisa masuk masuk aneh amat aplikasi,2025-05-20 15:59:52
1,bawon Prasetio,Aplikasi gak jelas masa aktivasi akun gk bisa tolong dimusnahkan saja aplikasinya,2023-07-14 21:31:27
1,ADAM,"tolonglah saya klik Akses untuk akun tpi gk bisa"" pdhl saya mau ngelengkapi profil",2025-05-19 06:09:17
1,Muhmmd Imran,mending ga usah bikin aplikasi saran website aja soalny udah ada aplikasi kita tekan ini tekan itu mengarah ke website kalau aplikasi nya belum matang tolong di perbaiki dan di permantap apalah ini,2025-06-26 15:43:15
1,Rian Marzuki,"sudah daftar,tapi tinggal nunggu kode otp nya saja,sudah saya cek tidak masuk "" kode otp nya",2025-06-25 05:14:37
1,Wildan Bahiej,nge bug gabisa isi rekening pas mau klaim jkp,2025-05-26 11:35:03
1,M. Syauqi Farhan,Lebih diperhatikan lagi apk nya Masa mau lihat pelatihan nunggunya lama,2023-06-12 08:49:50
1,M Kiki Kriskanto,Sudah menyelesaikan misi melamar kenapa tidak selesai di aplikasi mohon di perbaiki aplikasinya,2025-05-14 00:39:28
1,Andi Putra Nur Alim,saya tidak bisa mengisi lokasi sesuai dengan KTP karena Kecamatan Polewali tidak ada di Aplikasi. bagaimana ini?,2025-05-21 11:22:37
1,Imawan Rizal,Pencairan ke 3 tulisannya belum verifikasi terus padahal sudah foto berulang ulang.. Mau lapor sulit,2025-05-26 01:48:57
1,Achmad Ardian,Sulit aktivasi karna no OTP tidak ada di terima via SMS atau pun email?,2025-05-07 03:07:18
1,Edy Supriyanto,"Bikin aplikasi tapi gak siap, larinya malah WEB. Hampir kena tipu diminta TF. Yang mau kerja mah siap. Tapi lowongannya hoax. Basa basi doang di negeri Konoha ini.",2025-05-16 12:29:09
1,PAUZAN PAUZAN,"tujuan kalian ini ap, agar mempermudah, tapi ini malah sebaliknya membuat orang pusing apl GK jelas sangat kecewa hanya memikirkan diri sendiri",2025-05-20 09:42:02
1,Aswad aditya Aditya,kode verifikasi untuk membuat akun lama terkirim ngga niat buat aplikasi,2025-05-20 07:45:18
1,rridwan3328G,banyak bug dan tidak efisien,2025-05-11 07:17:33
1,Umar Abdillah,"tidak pernah kaget kalau berurusan dengan aplikasi buatan pemerintah. dana miliaran, kualitas kek anak magang yg di bayar 20k perjam",2025-05-05 14:50:49
1,RizkyWahyu Maulana,lemot banget apk pemerintah ga ada yg bener,2025-06-04 06:59:50
1,Risa Angelina,"nomor ktp sudah terdaftar, pdahal baru download. app nya gimana sih?",2025-04-30 04:59:20
1,Leorensius Edo,"Kecematan saya tidak ada, tim CS ditlpn tidak ada mengakat tlpn dan email tidak dibalas",2025-06-26 05:30:18
1,ANJAR TRIANTO,kenapa pas upload file ijazah malah ga bisa,2025-04-30 16:52:37
1,mr. kodok,"apk g guna buat rakyat,mau daftar aja susah kode otp g dikirim kirim,harusnya untuk rakyat itu di permudah bukan di persulit ky gini",2025-06-27 01:12:14
1,Aero vist,muter terus padahal koneksi saya bagus,2025-05-14 05:51:06
1,Eddi Nathan,aplikasi pemerintah ga ada yang bener. dananya kebanyakan dimakan sendiri,2025-06-19 13:51:16
1,Gibran Nugraha,aplikasi tidak ada gunanya tidak membantu sama sekali,2025-06-04 10:45:51
1,Alhamdulillah,Kayaknya yg ga punya pengalaman dan ngga skolah di deskrikiminasi trus gunanya apa aplikasi ini profil ngga ada tuh yg jenjang tanpa skolah smuanya skolah Trus aja banyakin korupsi semoga cepet mati,2024-05-15 08:19:19
1,randy septian,"Tidak membantu sama sekali, aplikasi nya tidak responsif-_-",2023-05-12 03:22:05
1,nazwa galuh,"sekelas kemenaker bikin apk kaya gini, server penuh jadi ga bisa akses hadehh",2025-05-14 07:23:16
1,Ramma Yasin,Sebenarnya apk ini bisa di gunakan g sih mau daftar aja g bisa,2023-05-30 11:34:40
1,Rendy Akma Jaya,"download aja bang ,dan rasakan sendiri sensasi sama app ini",2025-05-21 01:48:28
1,Aidah Lia,knp ga bisa masuk ya udh bbrp x ngebleng trs,2025-05-15 06:21:32
1,Azis Najmudin,"Jelek Susah Di Pakai, Anggaran Aja Besar, Udh Nyari Kerja Pakai Aplikasi Jga Susah",2025-05-15 05:27:22
1,diaz medieta,"kenapa aplikasinya eror sih, harusnya kalau maintanance itu hr libur bkn hr kerja",2025-05-19 04:46:20
1,Sobirin,Bukannya membantu malah merepotkan hadeuhhh...ini buka ke akun lama Bett ga masuk masuk.layar hitam Mulu .ayo dong ini yang ngurus aplikasi ga mau bebenah ? makan gaji buta aja ...,2025-05-19 06:05:14
1,Supri Yadi,"sangat tidak membantu, mentri gaji buta doang",2025-06-12 03:45:16
1,yclose crack1,"bintang 1 dulu.. nanti kalau aplikasinya dah bagus, ditambahin lagi bintangnya kalau ingat 😇",2025-06-03 06:57:33
1,Rais_ Ace Manado,"Aplikasi tidak ada solusi sudah ada lencana JKP berkas PHK sudah lengkap dari perusahaan dan Disnaker malah disuruh harus lapor PHK,,ya mau lapor kemana lagi?? Aplikasi gagal malah dipake bikin susah🤦",2024-04-24 16:30:47
1,Rizky Ramadhan Ginting,Buat apa buat aplikasi jika semua dialihkan ke websitenya? Apa gunanya jadinya aplikasi? Mau dijadikan uang masuk?,2025-06-19 04:31:52
1,Hengky Cung,Apl yg sangat bermanfaat hingga guru ku memaksa ku untuk mendownload nya apl yg sangat disarankan,2024-09-07 12:52:34
1,andika Armed,"Apk tolol, pemerintah terlalu lemot untuk teknologi kayak gini.",2024-06-02 10:32:54
1,EL,Begini hasilnya kalo buat aplikasi cuma karena proyek pengadaan ga jelas,2024-12-12 10:08:42
1,Satoh Waedi,"Aplikasi yang dibangun dengan uang banyak, tapi tidak layak digunakan.. 👎",2023-11-02 05:53:46
1,Surya mulia Fadli,"Apk gak jelas, mempersulit dan memperlambat penggunaan",2024-11-26 02:11:03
1,shoki1704,"Sangat tidak ada respon, ini kah uang pajak digunakan tapi tidak ada fungsnya",2024-05-05 12:23:58
1,Kota Daro,Aplikasi ini bisa di download tp Ga bisa dibuka eror hanya gambar putih polos,2024-02-26 13:50:52
1,Arvin Shiddiqi,Aplikasi lemot banget hp udh di refresh ttp lemot,2023-05-16 06:30:25
1,ali subro Malisi,Ga bisa klaim bulan k 2 dan seterus nya berkali kali tlpon call center ga ada solusi parah,2023-09-10 11:01:14
1,Faisal Ubaidillah,Aneh nih aplikasi ada verifikasi nama ibu kandung pas di isi malah NIK yang di input tidak sesuai orang jelas jelas di KTP NIK nya sesuai sama yang di input parah,2022-10-31 07:20:05
1,Ayf9 Official,Kenapa susah log in padahal akun sudah terdaftar,2023-01-17 01:16:04
1,Irna Meila Rosi,"Apk nya aneh, masa saya udh ga kerja jamsostek pun udh mati tapi menu lapor phknya ga muncul di siap kerja, padahal saya mau klaim jkp",2023-11-13 12:14:32
1,Ikay Street,"aplikasi g jelas, g siap untuk di edarkan ke masyarakat terlalu memaksakan,, sekelas pemerintah loh ini.. lemot . . . ngabisin anggaran aja",2025-05-28 00:02:36
1,Aziz Prastowo,Mohon infonya min cara riset akun biar bisa bikin baru lagi soalnya ga bisa masuk k akun yg lama gara2 salah bikin email,2023-06-02 14:04:28
1,Jang Beast,Mau kontak support nya yg jawab bukan manusia tapi bot. Luar biasa aplikasi pemerintah ini,2023-05-11 02:04:26
1,Rosi Pebian,Apk tolol g bner masa iya eror mulu suruh input data ga bisa bisa,2023-06-09 13:12:17
1,Lalu Darmawan,Padahal data udah pas tapi kenapa datanya tidak sesuai dgn dukcapil.??,2023-05-26 04:24:44
1,yunus Of oldstone,kenapa pemerintah kalo buat aplikasi lemot banget deh,2025-05-15 04:23:28
1,Sell Microba,sudah 1 minggu gak dapat kode OTP.. sampai beli kartu perdana baru tp kode OTP jg gak ada masuk..,2023-07-24 08:00:07
1,jeruk bosok,"mau login aja susah bgtt, kode otp ga dikirim"" ga guna",2025-01-22 05:16:15
